,county name,pop_density,mean_PRE,sd_PRE,mean_POST,sd_POST
738,"Kosciusko, Indiana, US",145.6,0.0,0.0,0.0,0.0
739,"LaGrange, Indiana, US",97.8,0.0,0.0,0.0,0.0
740,"Lake, Indiana, US",994.1,0.2599301927099794,0.1947807819200435,0.14733187454270577,0.05847666366453273
741,"LaPorte, Indiana, US",186.3,0.23104906018664845,0.23104906018664845,0.05068313851352055,0.05068313851352055
742,"Lawrence, Indiana, US",102.7,0.40235947810852507,0.33216869480115874,0.04205902957765161,0.042059029577651605
743,"Madison, Indiana, US",291.3,0.24413606414846883,0.11114966221328133,0.0638532029707488,0.02860130829789656
744,"Marion, Indiana, US",2279.6,0.18054589563221116,0.049535218513510684,0.15015830534102403,0.04696750892562909
745,"Marshall, Indiana, US",106.1,0.0,0.0,0.0,0.0
746,"Martin, Indiana, US",30.8,0.0,0.0,0.0,0.0
747,"Miami, Indiana, US",98.7,0.0,0.0,0.0,0.0
748,"Monroe, Indiana, US",349.7,0.0,0.0,0.0,
749,"Montgomery, Indiana, US",75.6,0.0,0.0,0.0,0.0
750,"Morgan, Indiana, US",170.5,0.0,0.0,0.1373265360835137,0.09392116258081579
751,"Newton, Indiana, US",35.5,0.0,0.0,0.0,0.0
752,"Noble, Indiana, US",115.7,0.0,0.0,0.0,0.0
753,"Ohio, Indiana, US",71.1,0.0,0.0,0.0,0.0
754,"Orange, Indiana, US",49.8,0.6931471805599453,,0.05068313851352055,0.05068313851352055
755,"Owen, Indiana, US",56.0,0.0,0.0,0.0,0.0
756,"Parke, Indiana, US",39.0,0.0,0.0,0.0,0.0
757,"Perry, Indiana, US",50.7,0.0,0.0,0.0,0.0
758,"Pike, Indiana, US",38.4,0.0,0.0,0.0,0.0
759,"Porter, Indiana, US",393.0,0.0,0.0,0.3465735902799725,0.34657359027997253
760,"Posey, Indiana, US",63.3,0.0,0.0,0.0,0.0
761,"Pulaski, Indiana, US",30.9,0.0,0.0,0.0,0.0
762,"Putnam, Indiana, US",79.0,0.0,0.0,0.1373265360835137,0.12121337852670955
763,"Randolph, Indiana, US",57.9,0.0,0.0,0.0,0.0
764,"Ripley, Indiana, US",64.6,0.13862943611198902,0.13862943611198902,0.05068313851352055,0.05068313851352055
765,"Rush, Indiana, US",42.6,0.0,0.0,0.0,0.0
766,"St. Joseph, Indiana, US",583.0,0.0,0.0,0.1373265360835137,0.0939211625808158
767,"Scott, Indiana, US",127.0,0.0,0.0,0.08664339756999315,0.08664339756999313
768,"Shelby, Indiana, US",108.1,0.0,0.0,0.2197224577336219,0.1420325976050657
769,"Spencer, Indiana, US",52.8,0.0,0.0,0.0,0.0
770,"Starke, Indiana, US",75.6,0.0,0.0,0.0,0.0
771,"Steuben, Indiana, US",110.7,0.0,0.0,0.0,0.0
772,"Sullivan, Indiana, US",48.0,0.0,0.0,0.0,0.0
773,"Switzerland, Indiana, US",48.1,0.0,0.0,0.0,0.0
774,"Tippecanoe, Indiana, US",345.7,0.0,0.0,0.0,0.0
775,"Tipton, Indiana, US",61.2,0.0,0.0,0.0,0.0
776,"Union, Indiana, US",46.6,0.0,0.0,0.0,0.0
777,"Vanderburgh, Indiana, US",769.7,0.0,0.0,0.0,0.0
778,"Vermillion, Indiana, US",63.1,0.0,0.0,0.0,0.0
779,"Vigo, Indiana, US",267.4,0.08664339756999315,0.08664339756999313,0.05068313851352055,0.05068313851352055
780,"Wabash, Indiana, US",79.7,0.0,0.0,0.0,0.0
781,"Warren, Indiana, US",23.3,0.0,0.0,0.0,0.0
782,"Warrick, Indiana, US",155.1,0.0,0.0,0.0,0.0
783,"Washington, Indiana, US",55.0,0.0,0.0,0.0,0.0
784,"Wayne, Indiana, US",171.5,0.0,0.0,0.0,0.0
785,"Wells, Indiana, US",75.1,0.0,0.0,0.0,0.0
786,"White, Indiana, US",48.8,0.0,0.0,0.0,0.0
787,"Whitley, Indiana, US",99.2,0.0,0.0,0.0,0.0
788,"Adair, Iowa, US",13.5,0.0,0.0,0.0,0.0
789,"Adams, Iowa, US",9.5,0.0,0.0,0.0,0.0
790,"Allamakee, Iowa, US",22.4,0.0,0.0,0.0,0.0
791,"Appanoose, Iowa, US",25.9,0.0,0.0,0.0,0.13099250440908566
792,"Audubon, Iowa, US",13.8,0.0,0.0,0.0,0.0
793,"Benton, Iowa, US",36.4,0.0,0.0,0.0,0.0
794,"Black Hawk, Iowa, US",231.7,0.0,0.0,0.0,0.0
795,"Boone, Iowa, US",46.0,0.0,0.0,0.0,0.0
796,"Bremer, Iowa, US",55.7,0.0,0.0,0.0,0.0
797,"Buchanan, Iowa, US",36.7,0.0,0.0,0.0,0.0
798,"Buena Vista, Iowa, US",35.2,0.0,0.0,0.0,0.0
799,"Butler, Iowa, US",25.6,0.0,0.0,0.0,0.0
800,"Calhoun, Iowa, US",17.0,0.0,0.0,0.0,0.0
801,"Carroll, Iowa, US",36.6,0.0,0.0,0.0,0.0
802,"Cass, Iowa, US",24.7,0.0,0.0,0.0,0.0
803,"Cedar, Iowa, US",31.9,0.0,0.0,0.0,0.0
804,"Cerro Gordo, Iowa, US",77.7,0.0,0.0,0.0,0.0
805,"Cherokee, Iowa, US",20.9,0.0,0.0,0.0,0.0
806,"Chickasaw, Iowa, US",24.7,0.0,0.0,0.0,0.0
807,"Clarke, Iowa, US",21.5,0.0,0.0,0.0,0.0
808,"Clay, Iowa, US",29.4,0.0,0.0,0.0,0.0
809,"Clayton, Iowa, US",23.3,0.0,0.0,0.0,0.0
810,"Clinton, Iowa, US",70.7,0.0,0.0,0.0,0.0
811,"Crawford, Iowa, US",23.9,0.0,0.0,0.0,0.0
812,"Dallas, Iowa, US",112.4,0.0,0.0,0.0,0.0
813,"Davis, Iowa, US",17.4,0.0,0.0,0.0,0.0
814,"Decatur, Iowa, US",15.9,0.0,0.0,0.0,0.0
815,"Delaware, Iowa, US",30.7,0.0,0.0,0.0,0.0
816,"Des Moines, Iowa, US",96.9,0.0,0.0,0.0,0.0
817,"Dickinson, Iowa, US",43.8,0.0,0.0,0.0,0.0
818,"Dubuque, Iowa, US",154.0,0.0,0.0,0.0,0.0
819,"Emmet, Iowa, US",26.0,0.0,0.0,0.0,0.0
820,"Fayette, Iowa, US",28.6,0.0,0.0,0.0,0.0
821,"Floyd, Iowa, US",32.6,0.0,0.0,0.0,0.0
822,"Franklin, Iowa, US",18.4,0.0,0.0,0.0,0.0
823,"Fremont, Iowa, US",14.6,0.0,0.0,0.0,0.0
824,"Greene, Iowa, US",16.4,0.0,0.0,0.0,0.0
825,"Grundy, Iowa, US",24.8,0.0,0.0,0.0,0.0
826,"Guthrie, Iowa, US",18.5,0.0,0.0,0.0,0.0
827,"Hamilton, Iowa, US",27.2,0.0,0.0,0.0,0.0
828,"Hancock, Iowa, US",19.9,0.0,0.0,0.0,0.0
829,"Hardin, Iowa, US",30.8,0.0,0.0,0.0,0.0
830,"Harrison, Iowa, US",21.4,0.0,0.0,0.0,0.0
831,"Henry, Iowa, US",46.4,0.0,0.0,0.0,0.0
832,"Howard, Iowa, US",20.2,0.0,0.0,0.0,0.0
833,"Humboldt, Iowa, US",22.6,0.0,0.0,0.0,0.0
834,"Ida, Iowa, US",16.4,0.0,0.0,0.0,0.0
835,"Iowa, Iowa, US",27.9,0.0,0.0,0.0,0.0
836,"Jackson, Iowa, US",31.2,0.0,0.0,0.0,0.0
837,"Jasper, Iowa, US",50.4,0.0,0.0,0.0,0.0
838,"Jefferson, Iowa, US",38.7,0.0,0.0,0.0,0.0
839,"Johnson, Iowa, US",213.1,0.0,0.0,0.08664339756999315,0.08664339756999313
840,"Jones, Iowa, US",35.9,0.0,0.0,0.0,0.0
841,"Keokuk, Iowa, US",18.1,0.0,0.0,0.0,0.0
842,"Kossuth, Iowa, US",16.0,0.0,0.0,0.0,0.0
843,"Lee, Iowa, US",69.3,0.0,0.0,0.0,0.0
844,"Linn, Iowa, US",294.6,0.22991970177630006,0.12350608115693283,0.14539385122571008,0.06445176477641112
845,"Louisa, Iowa, US",28.3,0.0,0.0,0.0,0.0
846,"Lucas, Iowa, US",20.7,0.0,0.0,0.0,0.0
847,"Lyon, Iowa, US",19.7,0.0,0.0,0.0,0.0
848,"Madison, Iowa, US",27.9,0.0,0.0,0.0,0.0
849,"Mahaska, Iowa, US",39.2,0.0,0.0,0.0,0.0
850,"Marion, Iowa, US",60.1,0.0,0.0,0.0,0.0
851,"Marshall, Iowa, US",71.0,0.0,0.0,0.0,0.0
852,"Mills, Iowa, US",34.4,0.0,0.0,0.0,0.0
853,"Mitchell, Iowa, US",23.0,0.0,0.0,0.0,0.0
854,"Monona, Iowa, US",13.3,0.0,0.0,0.0,0.0
855,"Monroe, Iowa, US",18.4,0.0,0.0,0.0,0.0
856,"Montgomery, Iowa, US",25.3,0.0,0.0,0.0,0.0
857,"Muscatine, Iowa, US",97.7,0.0,,0.0,0.0
858,"O'Brien, Iowa, US",25.1,0.0,0.0,0.0,0.0
859,"Osceola, Iowa, US",16.2,0.0,0.0,0.0,0.0
860,"Page, Iowa, US",29.8,0.0,0.0,0.0,0.0
861,"Palo Alto, Iowa, US",16.7,0.0,0.0,0.0,0.0
862,"Plymouth, Iowa, US",29.0,0.0,0.0,0.0,0.0
863,"Pocahontas, Iowa, US",12.7,0.0,0.0,0.0,0.0
864,"Polk, Iowa, US",750.5,0.17328679513998632,0.17328679513998632,0.08664339756999315,0.08664339756999313
865,"Pottawattamie, Iowa, US",98.0,0.0,0.0,0.0,0.0
866,"Poweshiek, Iowa, US",32.3,0.0,0.0,0.0,0.0
867,"Ringgold, Iowa, US",9.6,0.0,0.0,0.0,0.0
868,"Sac, Iowa, US",18.0,0.0,0.0,0.0,0.0
869,"Scott, Iowa, US",360.7,0.0,0.0,0.0,0.0
870,"Shelby, Iowa, US",20.6,0.0,0.0,0.0,0.0
871,"Sioux, Iowa, US",43.9,0.0,0.0,0.0,0.0
872,"Story, Iowa, US",156.3,0.0,0.0,0.0,0.0
873,"Tama, Iowa, US",24.6,0.0,0.0,0.0,0.0
874,"Taylor, Iowa, US",11.9,0.0,0.0,0.0,0.0
875,"Union, Iowa, US",29.6,0.0,0.0,0.0,0.0
876,"Van Buren, Iowa, US",15.6,0.0,0.0,0.0,0.0
877,"Wapello, Iowa, US",82.5,0.0,0.0,0.0,0.0
878,"Warren, Iowa, US",81.1,0.0,0.0,0.0,0.0
879,"Washington, Iowa, US",38.2,0.1831020481113517,0.12161370641995045,0.03596025905647259,0.035960259056472585
880,"Wayne, Iowa, US",12.2,0.0,0.0,0.0,0.0
881,"Webster, Iowa, US",53.1,0.0,0.0,0.0,0.0
882,"Winnebago, Iowa, US",27.1,0.0,0.0,0.0,0.0
883,"Winneshiek, Iowa, US",30.5,0.0,0.0,0.0,0.0
884,"Woodbury, Iowa, US",117.1,0.0,0.0,0.0,0.0
885,"Worth, Iowa, US",19.0,0.0,0.0,0.0,0.0
886,"Wright, Iowa, US",22.8,0.0,0.0,0.0,0.0
887,"Allen, Kansas, US",26.7,0.0,0.0,0.0,0.0
888,"Anderson, Kansas, US",14.0,0.0,0.0,0.0,0.0
889,"Atchison, Kansas, US",39.3,0.0,0.0,0.0,0.0
890,"Barber, Kansas, US",4.3,0.0,0.0,0.0,0.0
891,"Barton, Kansas, US",30.9,0.0,0.0,0.0,0.0
892,"Bourbon, Kansas, US",23.9,0.0,0.0,0.0,0.0
893,"Brown, Kansas, US",17.5,0.0,0.0,0.0,0.0
894,"Butler, Kansas, US",46.1,0.0,0.0,0.0,0.0
895,"Chase, Kansas, US",3.6,0.0,0.0,0.0,0.0
896,"Chautauqua, Kansas, US",5.7,0.0,0.0,0.0,0.0
897,"Cherokee, Kansas, US",36.8,0.0,0.0,0.0,0.0
898,"Cheyenne, Kansas, US",2.7,0.0,0.0,0.0,0.0
899,"Clark, Kansas, US",2.3,0.0,0.0,0.0,0.0
900,"Clay, Kansas, US",13.2,0.0,0.0,0.0,0.0
901,"Cloud, Kansas, US",13.3,0.0,0.0,0.0,0.0
902,"Coffey, Kansas, US",13.7,0.0,0.0,0.0,0.0
903,"Comanche, Kansas, US",2.4,0.0,0.0,0.0,0.0
904,"Cowley, Kansas, US",32.3,0.0,0.0,0.0,0.0
905,"Crawford, Kansas, US",66.4,0.0,0.0,0.0,0.0
906,"Decatur, Kansas, US",3.3,0.0,0.0,0.0,0.0
907,"Dickinson, Kansas, US",23.3,0.0,0.0,0.0,0.0
908,"Doniphan, Kansas, US",20.2,0.0,0.0,0.0,0.0
909,"Douglas, Kansas, US",243.1,0.0,0.0,0.0,0.0
910,"Edwards, Kansas, US",4.9,0.0,0.0,0.0,0.0
911,"Elk, Kansas, US",4.5,0.0,0.0,0.0,0.0
912,"Ellis, Kansas, US",31.6,0.0,0.0,0.0,0.0
913,"Ellsworth, Kansas, US",9.1,0.0,0.0,0.0,0.0
914,"Finney, Kansas, US",28.2,0.0,0.0,0.0,0.0
915,"Ford, Kansas, US",30.8,0.0,0.0,0.0,0.0
916,"Franklin, Kansas, US",45.5,0.0,0.0,0.0,0.0
917,"Geary, Kansas, US",89.3,0.0,0.0,0.0,0.0
918,"Gove, Kansas, US",2.5,0.0,0.0,0.0,0.0
919,"Graham, Kansas, US",2.9,0.0,0.0,0.0,0.0
920,"Grant, Kansas, US",13.6,0.0,0.0,0.0,0.0
921,"Gray, Kansas, US",6.9,0.0,0.0,0.0,0.0
922,"Greeley, Kansas, US",1.6,0.0,0.0,0.0,0.0
923,"Greenwood, Kansas, US",5.9,0.0,0.0,0.0,0.0
924,"Hamilton, Kansas, US",2.7,0.0,0.0,0.0,0.0
925,"Harper, Kansas, US",7.5,0.0,0.0,0.0,0.0
926,"Harvey, Kansas, US",64.3,0.0,0.0,0.0,0.0
927,"Haskell, Kansas, US",7.4,0.0,0.0,0.0,0.0
928,"Hodgeman, Kansas, US",2.2,0.0,0.0,0.0,0.0
929,"Jackson, Kansas, US",20.5,0.0,0.0,0.0,0.0
930,"Jefferson, Kansas, US",35.9,0.0,0.0,0.0,0.0
931,"Jewell, Kansas, US",3.4,0.0,0.0,0.0,0.0
932,"Johnson, Kansas, US",1149.6,0.1297273432703542,0.07271375314164752,0.08664339756999312,0.031230878599448855
933,"Kearny, Kansas, US",4.6,0.0,0.0,0.0,0.0
934,"Kingman, Kansas, US",9.1,0.0,0.0,0.0,0.0
935,"Kiowa, Kansas, US",3.5,0.0,0.0,0.0,0.0
936,"Labette, Kansas, US",33.5,0.0,0.0,0.0,0.0
937,"Lane, Kansas, US",2.4,0.0,0.0,0.0,0.0
938,"Leavenworth, Kansas, US",164.7,0.0,0.0,0.0,0.0
939,"Lincoln, Kansas, US",4.5,0.0,0.0,0.0,0.0
940,"Linn, Kansas, US",16.3,0.0,0.0,0.0,0.0
941,"Logan, Kansas, US",2.6,0.0,0.0,0.0,0.0
942,"Lyon, Kansas, US",39.8,0.0,0.0,0.0,0.0
943,"McPherson, Kansas, US",32.5,0.0,0.0,0.0,0.0
944,"Marion, Kansas, US",13.4,0.0,0.0,0.0,0.0
945,"Marshall, Kansas, US",11.2,0.0,0.0,0.0,0.0
946,"Meade, Kansas, US",4.7,0.0,0.0,0.0,0.0
947,"Miami, Kansas, US",57.0,0.0,0.0,0.0,0.0
948,"Mitchell, Kansas, US",9.1,0.0,0.0,0.0,0.0
949,"Montgomery, Kansas, US",55.1,0.0,0.0,0.0,
950,"Morris, Kansas, US",8.5,0.0,0.0,0.0,0.0
951,"Morton, Kansas, US",4.4,0.0,0.0,0.0,0.0
952,"Nemaha, Kansas, US",14.2,0.0,0.0,0.0,0.0
953,"Neosho, Kansas, US",28.9,0.0,0.0,0.0,0.0
954,"Ness, Kansas, US",2.9,0.0,0.0,0.0,0.0
955,"Norton, Kansas, US",6.5,0.0,0.0,0.0,0.0
956,"Osage, Kansas, US",23.1,0.0,0.0,0.0,0.0
957,"Osborne, Kansas, US",4.3,0.0,0.0,0.0,0.0
958,"Ottawa, Kansas, US",8.5,0.0,0.0,0.0,0.0
959,"Pawnee, Kansas, US",9.2,0.0,0.0,0.0,0.0
960,"Phillips, Kansas, US",6.4,0.0,0.0,0.0,0.0
961,"Pottawatomie, Kansas, US",25.7,0.0,0.0,0.0,0.0
962,"Pratt, Kansas, US",13.1,0.0,0.0,0.0,0.0
963,"Rawlins, Kansas, US",2.4,0.0,0.0,0.0,0.0
964,"Reno, Kansas, US",51.4,0.0,0.0,0.0,0.0
965,"Republic, Kansas, US",6.9,0.0,0.0,0.0,0.0
966,"Rice, Kansas, US",13.9,0.0,0.0,0.0,0.0
967,"Riley, Kansas, US",116.6,0.0,0.0,0.0,0.0
968,"Rooks, Kansas, US",5.8,0.0,0.0,0.0,0.0
969,"Rush, Kansas, US",4.6,0.0,0.0,0.0,0.0
970,"Russell, Kansas, US",7.9,0.0,0.0,0.0,0.0
971,"Saline, Kansas, US",77.2,0.0,0.0,0.0,0.0
972,"Scott, Kansas, US",6.9,0.0,0.0,0.0,0.0
973,"Sedgwick, Kansas, US",499.6,0.0,0.0,0.08664339756999315,0.08664339756999313
974,"Seward, Kansas, US",35.9,0.0,0.0,0.0,0.0
975,"Shawnee, Kansas, US",327.1,0.09902102579427789,0.09902102579427789,0.08664339756999315,0.05780297538738535
976,"Sheridan, Kansas, US",2.9,0.0,0.0,0.0,0.0
977,"Sherman, Kansas, US",5.7,0.0,0.0,0.0,0.0
978,"Smith, Kansas, US",4.3,0.0,0.0,0.0,0.0
979,"Stafford, Kansas, US",5.6,0.0,0.0,0.0,0.0
980,"Stanton, Kansas, US",3.3,0.0,0.0,0.0,0.0
981,"Stevens, Kansas, US",7.9,0.0,0.0,0.0,0.0
982,"Sumner, Kansas, US",20.4,0.0,0.0,0.0,0.0
983,"Thomas, Kansas, US",7.4,0.0,0.0,0.0,0.0
984,"Trego, Kansas, US",3.4,0.0,0.0,0.0,0.0
985,"Wabaunsee, Kansas, US",8.9,0.0,0.0,0.0,0.0
986,"Wallace, Kansas, US",1.6,0.0,0.0,0.0,0.0
987,"Washington, Kansas, US",6.5,0.0,0.0,0.0,0.0
988,"Wichita, Kansas, US",3.1,0.0,0.0,0.0,0.0
989,"Wilson, Kansas, US",16.5,0.0,0.0,0.0,0.0
990,"Woodson, Kansas, US",6.6,0.0,0.0,0.0,0.0
991,"Wyandotte, Kansas, US",1039.0,0.07790258561861108,0.03856197724497376,0.19255563011839355,0.06635227152656474
992,"Adair, Kentucky, US",46.0,0.0,0.0,0.0,0.0
993,"Allen, Kentucky, US",58.0,0.0,0.0,0.0,0.0
994,"Anderson, Kentucky, US",106.1,0.0,0.0,0.0,0.0
995,"Ballard, Kentucky, US",33.4,0.0,0.0,0.0,0.0
996,"Barren, Kentucky, US",86.5,0.0,0.0,0.0,0.0
997,"Bath, Kentucky, US",41.6,0.0,0.0,0.0,0.0
998,"Bell, Kentucky, US",79.9,0.0,0.0,0.0,0.0
999,"Boone, Kentucky, US",482.3,0.0,,0.0,0.0
1000,"Bourbon, Kentucky, US",69.0,0.0,0.0,0.0,0.0
1001,"Boyd, Kentucky, US",309.9,0.0,0.0,0.08664339756999315,0.08664339756999313
1002,"Boyle, Kentucky, US",157.8,0.0,0.0,0.0,0.0
1003,"Bracken, Kentucky, US",41.3,0.0,0.0,0.0,0.0
1004,"Breathitt, Kentucky, US",28.2,0.0,0.0,0.0,0.0
1005,"Breckinridge, Kentucky, US",35.4,0.0,0.0,0.0,0.0
1006,"Bullitt, Kentucky, US",250.2,0.17328679513998632,0.17328679513998632,0.0,0.0
1007,"Butler, Kentucky, US",29.8,0.0,0.0,0.0,0.0
1008,"Caldwell, Kentucky, US",37.7,0.0,0.0,0.0,0.0
1009,"Calloway, Kentucky, US",96.6,0.0,0.0,0.0,0.0
1010,"Campbell, Kentucky, US",597.0,0.0,0.0,0.1373265360835137,0.1373265360835137
1011,"Carlisle, Kentucky, US",26.9,0.0,0.0,0.0,0.0
1012,"Carroll, Kentucky, US",84.1,0.0,0.0,0.0,0.0
1013,"Carter, Kentucky, US",67.7,0.0,0.0,0.0,0.0
1014,"Casey, Kentucky, US",35.9,0.0,0.0,0.0,0.0
1015,"Christian, Kentucky, US",103.1,0.0,0.0,0.0,0.0
1016,"Clark, Kentucky, US",141.1,0.0,0.0,0.0,0.0
1017,"Clay, Kentucky, US",46.3,0.0,0.0,0.0,0.0
1018,"Clinton, Kentucky, US",52.1,0.0,0.0,0.0,0.0
1019,"Crittenden, Kentucky, US",25.9,0.0,0.0,0.0,0.0
1020,"Cumberland, Kentucky, US",22.5,0.0,0.0,0.0,0.0
1021,"Daviess, Kentucky, US",210.9,0.0,0.0,0.08664339756999315,0.08664339756999313
1022,"Edmonson, Kentucky, US",40.2,0.0,0.0,0.0,0.0
1023,"Elliott, Kentucky, US",33.5,0.0,0.0,0.0,0.0
1024,"Estill, Kentucky, US",58.0,0.0,0.0,0.0,0.0
1025,"Fayette, Kentucky, US",1042.8,0.149685396081178,0.07415317144959038,0.01669142407806531,0.01669142407806531
1026,"Fleming, Kentucky, US",41.2,0.0,0.0,0.0,0.0
1027,"Floyd, Kentucky, US",100.3,0.0,0.0,0.0,0.0
1028,"Franklin, Kentucky, US",237.2,0.0,0.0,0.0,0.0
1029,"Fulton, Kentucky, US",33.2,0.0,0.0,0.0,0.0
1030,"Gallatin, Kentucky, US",84.8,0.0,0.0,0.0,0.0
1031,"Garrard, Kentucky, US",73.5,0.0,0.0,0.0,0.0
1032,"Grant, Kentucky, US",95.6,0.0,0.0,0.0,0.0
1033,"Graves, Kentucky, US",67.3,0.0,0.0,0.0,0.0
1034,"Grayson, Kentucky, US",51.8,0.0,0.0,0.0,0.0
1035,"Green, Kentucky, US",39.4,0.0,0.0,0.0,0.0
1036,"Greenup, Kentucky, US",107.2,0.0,0.0,0.0,0.0
1037,"Hancock, Kentucky, US",45.6,0.0,0.0,0.0,0.0
1038,"Hardin, Kentucky, US",169.3,0.0,0.0,0.0,0.0
1039,"Harlan, Kentucky, US",62.9,0.0,0.0,0.0,0.0
1040,"Harrison, Kentucky, US",61.5,0.0,0.0,0.0,0.0
1041,"Hart, Kentucky, US",44.2,0.0,0.0,0.0,0.0
1042,"Henderson, Kentucky, US",105.9,0.0,0.0,0.0,0.0
1043,"Henry, Kentucky, US",53.9,0.0,0.0,0.0,0.0
1044,"Hickman, Kentucky, US",20.2,0.0,0.0,0.0,0.0
1045,"Hopkins, Kentucky, US",86.6,0.15403270679109896,0.10188305898484443,0.0,0.0
1046,"Jackson, Kentucky, US",39.1,0.0,0.0,0.0,0.0
1047,"Jefferson, Kentucky, US",1948.1,0.16665960847389508,0.06871667054763375,0.113057034278394,0.06297932088610916
1048,"Jessamine, Kentucky, US",282.3,0.0,0.0,0.0,0.0
1049,"Johnson, Kentucky, US",89.2,0.0,0.0,0.0,0.0
1050,"Kenton, Kentucky, US",996.7,0.1373265360835137,0.1373265360835137,0.12260365662646572,0.12260365662646572
1051,"Knott, Kentucky, US",46.5,0.0,0.0,0.0,0.0
1052,"Knox, Kentucky, US",82.5,0.0,0.0,0.0,0.0
1053,"Larue, Kentucky, US",54.3,0.0,0.0,0.0,0.0
1054,"Laurel, Kentucky, US",135.6,0.0,0.0,0.0,0.0
1055,"Lawrence, Kentucky, US",38.2,0.0,0.0,0.0,0.0
1056,"Lee, Kentucky, US",37.8,0.0,0.0,0.0,0.0
1057,"Leslie, Kentucky, US",28.2,0.0,0.0,0.0,0.0
1058,"Letcher, Kentucky, US",72.6,0.0,0.0,0.0,0.0
1059,"Lewis, Kentucky, US",28.7,0.0,0.0,0.0,0.0
1060,"Lincoln, Kentucky, US",74.1,0.0,0.0,0.0,0.0
1061,"Livingston, Kentucky, US",30.4,0.0,0.0,0.0,0.0
1062,"Logan, Kentucky, US",48.6,0.0,0.0,0.0,0.0
1063,"Lyon, Kentucky, US",38.9,0.0,0.0,0.0,0.0
1064,"McCracken, Kentucky, US",263.6,0.0,0.0,0.0,0.0
1065,"McCreary, Kentucky, US",42.9,0.0,0.0,0.0,0.0
1066,"McLean, Kentucky, US",37.8,0.0,0.0,0.0,0.0
1067,"Madison, Kentucky, US",189.6,0.0,0.0,0.0,0.0
1068,"Magoffin, Kentucky, US",43.2,0.0,0.0,0.0,0.0
1069,"Marion, Kentucky, US",57.8,0.0,0.0,0.0,0.0
1070,"Marshall, Kentucky, US",104.4,0.0,0.0,0.0,0.0
1071,"Martin, Kentucky, US",56.3,0.0,0.0,0.0,0.0
1072,"Mason, Kentucky, US",72.8,0.0,0.0,0.0,0.0
1073,"Meade, Kentucky, US",93.6,0.0,0.0,0.0,0.0
1074,"Menifee, Kentucky, US",31.0,0.0,0.0,0.0,0.0
1075,"Mercer, Kentucky, US",85.7,0.0,0.0,0.0,0.0
1076,"Metcalfe, Kentucky, US",34.9,0.0,0.0,0.0,0.0
1077,"Monroe, Kentucky, US",33.3,0.0,0.0,0.0,0.0
1078,"Montgomery, Kentucky, US",134.3,0.0,0.0,0.0,0.0
1079,"Morgan, Kentucky, US",36.5,0.0,0.0,0.0,0.0
1080,"Muhlenberg, Kentucky, US",67.4,0.0,0.0,0.0,0.0
1081,"Nelson, Kentucky, US",104.0,0.0,0.0,0.0,0.0
1082,"Nicholas, Kentucky, US",36.6,0.0,0.0,0.0,0.0
1083,"Ohio, Kentucky, US",40.6,0.0,0.0,0.0,0.0
1084,"Oldham, Kentucky, US",322.2,0.0,0.0,0.0,0.0
1085,"Owen, Kentucky, US",30.9,0.0,0.0,0.0,0.0
1086,"Owsley, Kentucky, US",24.1,0.0,0.0,0.0,0.0
1087,"Pendleton, Kentucky, US",53.7,0.0,0.0,0.0,0.0
1088,"Perry, Kentucky, US",84.5,0.0,0.0,0.0,0.0
1089,"Pike, Kentucky, US",82.6,0.0,0.0,0.0,0.0
1090,"Powell, Kentucky, US",70.5,0.0,0.0,0.0,0.0
1091,"Pulaski, Kentucky, US",95.8,0.0,0.0,0.0,0.0
1092,"Robertson, Kentucky, US",22.8,0.0,0.0,0.0,0.0
1093,"Rockcastle, Kentucky, US",53.9,0.0,0.0,0.0,0.0
1094,"Rowan, Kentucky, US",83.4,0.0,0.0,0.0,0.0
1095,"Russell, Kentucky, US",69.2,0.0,0.0,0.0,0.0
1096,"Scott, Kentucky, US",167.4,0.0,0.0,0.0,0.0
1097,"Shelby, Kentucky, US",110.8,0.0,0.0,0.0,0.0
1098,"Simpson, Kentucky, US",74.0,0.0,0.0,0.0,0.0
1099,"Spencer, Kentucky, US",91.4,0.0,0.0,0.0,0.0
1100,"Taylor, Kentucky, US",92.0,0.0,0.0,0.0,0.0
1101,"Todd, Kentucky, US",33.3,0.0,0.0,0.0,0.0
1102,"Trigg, Kentucky, US",32.5,0.0,0.0,0.0,0.0
1103,"Trimble, Kentucky, US",58.1,0.0,0.0,0.0,0.0
1104,"Union, Kentucky, US",43.8,0.0,0.0,0.0,0.0
1105,"Warren, Kentucky, US",210.1,0.0,0.0,0.0,0.0
1106,"Washington, Kentucky, US",39.4,0.0,0.0,0.0,0.0
1107,"Wayne, Kentucky, US",45.4,0.0,0.0,0.0,0.0
1108,"Webster, Kentucky, US",41.0,0.0,0.0,0.0,0.0
1109,"Whitley, Kentucky, US",81.4,0.0,0.0,0.0,0.0
1110,"Wolfe, Kentucky, US",33.1,0.0,0.0,0.0,0.0
1111,"Woodford, Kentucky, US",132.1,0.0,0.0,0.0,0.0
1112,"Acadia, Louisiana, US",94.3,0.07701635339554948,0.07701635339554948,0.11453634148426936,0.05855513046809956
1113,"Allen, Louisiana, US",33.8,0.17027520792199685,0.17027520792199685,0.04205902957765161,0.042059029577651605
1114,"Ascension, Louisiana, US",369.7,0.18445348252295166,0.08993330875514571,0.09751981969369686,0.03588867591776735
